
(0 行受影响)
DatbaseName                                                                                                                      SchemaName                                                                                                                       TableName                                                                                                                        IndexName
InstinctDRC                                                                                                                      dbo                                                                                                                              Sound_CN                                                                                                                         PK_Sound_CN
InstinctDRC                                                                                                                      dbo                                                                                                                              Staging_T01_IC_ALI_OWE_LOAN_C                                                                                                    PK_Staging_T01_IC_ALI_OWE_LOAN_C
InstinctDRC                                                                                                                      dbo                                                                                                                              Strategy_Objectives                                                                                                              PK_Strategy_Objectives
InstinctDRC                                                                                                                      dbo                                                                                                                              sysdiagrams                                                                                                                      PK__sysdiagr__C2B05B617883A9AA
InstinctDRC                                                                                                                      dbo                                                                                                                              sysdiagrams                                                                                                                      UK_principal_name
InstinctDRC                                                                                                                      dbo                                                                                                                              Teams                                                                                                                            PK_Teams
InstinctDRC                                                                                                                      dbo                                                                                                                              TranslateDic                                                                                                                     traIndex
InstinctDRC                                                                                                                      dbo                                                                                                                              TriggeredRulesInvestigation                                                                                                      PK_A_TriggeredRulesInvestigation
InstinctDRC                                                                                                                      dbo                                                                                                                              TriggeredRulesReview                                                                                                             PK_A_TriggeredRulesReview
InstinctDRC                                                                                                                      dbo                                                                                                                              UFN_Common_StringSplitter                                                                                                        PK__UFN_Comm__B536DEEC11997037
InstinctDRC                                                                                                                      dbo                                                                                                                              User_Suspension                                                                                                                  PK_User_Suspension
tempdb                                                                                                                           dbo                                                                                                                              #0071463A                                                                                                                        PK__#0071463__96AF66AA02598EAC
tempdb                                                                                                                           dbo                                                                                                                              #02248482                                                                                                                        PK__#0224848__96AF66AA040CCCF4
tempdb                                                                                                                           dbo                                                                                                                              #03D7C2CA                                                                                                                        PK__#03D7C2C__96AF66AA05C00B3C
tempdb                                                                                                                           dbo                                                                                                                              #04ABEB72                                                                                                                        PK__#04ABEB7__DE657CDD069433E4
tempdb                                                                                                                           dbo                                                                                                                              #058B0112                                                                                                                        PK__#058B011__96AF66AA07734984
tempdb                                                                                                                           dbo                                                                                                                              #065F29BA                                                                                                                        PK__#065F29B__96AF66AA0847722C
tempdb                                                                                                                           dbo                                                                                                                              #073E3F5A                                                                                                                        PK__#073E3F5__96AF66AA092687CC
tempdb                                                                                                                           dbo                                                                                                                              #08126802                                                                                                                        PK__#0812680__96AF66AA09FAB074
tempdb                                                                                                                           dbo                                                                                                                              #0B78E492                                                                                                                        PK__#0B78E49__96AF66AA0D612D04
tempdb                                                                                                                           dbo                                                                                                                              #0C4D0D3A                                                                                                                        PK__#0C4D0D3__96AF66AA0E3555AC
tempdb                                                                                                                           dbo                                                                                                                              #0D2C22DA                                                                                                                        PK__#0D2C22D__96AF66AA0F146B4C
tempdb                                                                                                                           dbo                                                                                                                              #0D96372E                                                                                                                        PK__#0D96372__96AF66AA0F7E7FA0
tempdb                                                                                                                           dbo                                                                                                                              #0E004B82                                                                                                                        PK__#0E004B8__96AF66AA0FE893F4
tempdb                                                                                                                           dbo                                                                                                                              #0EDF6122                                                                                                                        PK__#0EDF612__96AF66AA10C7A994
tempdb                                                                                                                           dbo                                                                                                                              #0FB389CA                                                                                                                        PK__#0FB389C__96AF66AA119BD23C
tempdb                                                                                                                           dbo                                                                                                                              #1166C812                                                                                                                        PK__#1166C81__DE657CDD134F1084
tempdb                                                                                                                           dbo                                                                                                                              #131A065A                                                                                                                        PK__#131A065__96AF66AA15024ECC
tempdb                                                                                                                           dbo                                                                                                                              #13EE2F02                                                                                                                        PK__#13EE2F0__96AF66AA15D67774
tempdb                                                                                                                           dbo                                                                                                                              #15A16D4A                                                                                                                        PK__#15A16D4__96AF66AA1789B5BC
tempdb                                                                                                                           dbo                                                                                                                              #168082EA                                                                                                                        PK__#168082E__96AF66AA1868CB5C
tempdb                                                                                                                           dbo                                                                                                                              #1754AB92                                                                                                                        PK__#1754AB9__96AF66AA193CF404
tempdb                                                                                                                           dbo                                                                                                                              #189DD586                                                                                                                        PK__#189DD58__96AF66AA1A861DF8
tempdb                                                                                                                           dbo                                                                                                                              #1ABB2822                                                                                                                        PK__#1ABB282__96AF66AA1CA37094
tempdb                                                                                                                           dbo                                                                                                                              #1B8F50CA                                                                                                                        PK__#1B8F50C__96AF66AA1D77993C
tempdb                                                                                                                           dbo                                                                                                                              #1C6E666A                                                                                                                        PK__#1C6E666__DE657CDD1E56AEDC
tempdb                                                                                                                           dbo                                                                                                                              #1CD87ABE                                                                                                                        PK__#1CD87AB__96AF66AA1EC0C330
tempdb                                                                                                                           dbo                                                                                                                              #1CF8764F                                                                                                                        PK__#Categor__324E00361EE0BEC1
tempdb                                                                                                                           dbo                                                                                                                              #1D428F12                                                                                                                        PK__#1D428F1__96AF66AA1F2AD784
tempdb                                                                                                                           dbo                                                                                                                              #1E21A4B2                                                                                                                        PK__#1E21A4B__96AF66AA2009ED24
tempdb                                                                                                                           dbo                                                                                                                              #1EF5CD5A                                                                                                                        PK__#1EF5CD5__96AF66AA20DE15CC
tempdb                                                                                                                           dbo                                                                                                                              #20A90BA2                                                                                                                        PK__#20A90BA__DE657CDD22915414
tempdb                                                                                                                           dbo                                                                                                                              #20C90733                                                                                                                        PK__#20C9073__96AF66AA22B14FA5
tempdb                                                                                                                           dbo                                                                                                                              #225C49EA                                                                                                                        PK__#225C49E__96AF66AA2444925C
tempdb                                                                                                                           dbo                                                                                                                              #23307292                                                                                                                        PK__#2330729__96AF66AA2518BB04
tempdb                                                                                                                           dbo                                                                                                                              #240F8832                                                                                                                        PK__#240F883__96AF66AA25F7D0A4
tempdb                                                                                                                           dbo                                                                                                                              #24999817                                                                                                                        PK__#2499981__96AF66AA2681E089
tempdb                                                                                                                           dbo                                                                                                                              #24E3B0DA                                                                                                                        PK__#24E3B0D__96AF66AA26CBF94C
tempdb                                                                                                                           dbo                                                                                                                              #25C2C67A                                                                                                                        PK__#25C2C67__96AF66AA27AB0EEC
tempdb                                                                                                                           dbo                                                                                                                              #2696EF22                                                                                                                        PK__#2696EF2__96AF66AA287F3794
tempdb                                                                                                                           dbo                                                                                                                              #284A2D6A                                                                                                                        PK__#284A2D6__96AF66AA2A3275DC
tempdb                                                                                                                           dbo                                                                                                                              #286A28FB                                                                                                                        PK__#286A28F__96AF66AA2A52716D
tempdb                                                                                                                           dbo                                                                                                                              #29FD6BB2                                                                                                                        PK__#29FD6BB__96AF66AA2BE5B424
tempdb                                                                                                                           dbo                                                                                                                              #2AD1945A                                                                                                                        PK__#2AD1945__96AF66AA2CB9DCCC
tempdb                                                                                                                           dbo                                                                                                                              #2BB0A9FA                                                                                                                        PK__#2BB0A9F__96AF66AA2D98F26C
tempdb                                                                                                                           dbo                                                                                                                              #2C3AB9DF                                                                                                                        PK__#2C3AB9D__324E00362E230251
tempdb                                                                                                                           dbo                                                                                                                              #2C84D2A2                                                                                                                        PK__#2C84D2A__96AF66AA2E6D1B14
tempdb                                                                                                                           dbo                                                                                                                              #2CF9D3EE                                                                                                                        PK__#2CF9D3E__96AF66AA2EE21C60
tempdb                                                                                                                           dbo                                                                                                                              #2D63E842                                                                                                                        PK__#2D63E84__96AF66AA2F4C30B4
tempdb                                                                                                                           dbo                                                                                                                              #2E3810EA                                                                                                                        PK__#2E3810E__96AF66AA3020595C
tempdb                                                                                                                           dbo                                                                                                                              #2FEB4F32                                                                                                                        PK__#2FEB4F3__96AF66AA31D397A4
tempdb                                                                                                                           dbo                                                                                                                              #319E8D7A                                                                                                                        PK__#319E8D7__96AF66AA3386D5EC
tempdb                                                                                                                           dbo                                                                                                                              #3272B622                                                                                                                        PK__#3272B62__96AF66AA345AFE94
tempdb                                                                                                                           dbo                                                                                                                              #3351CBC2                                                                                                                        PK__#3351CBC__96AF66AA353A1434
tempdb                                                                                                                           dbo                                                                                                                              #3425F46A                                                                                                                        PK__#3425F46__96AF66AA360E3CDC
tempdb                                                                                                                           dbo                                                                                                                              #35D932B2                                                                                                                        PK__#35D932B__96AF66AA37C17B24
tempdb                                                                                                                           dbo                                                                                                                              #378C70FA                                                                                                                        PK__#378C70F__96AF66AA3974B96C
tempdb                                                                                                                           dbo                                                                                                                              #37E176B5                                                                                                                        PK__#37E176B__324E003639C9BF27
tempdb                                                                                                                           dbo                                                                                                                              #393FAF42                                                                                                                        PK__#393FAF4__96AF66AA3B27F7B4
tempdb                                                                                                                           dbo                                                                                                                              #3A13D7EA                                                                                                                        PK__#3A13D7E__96AF66AA3BFC205C
tempdb                                                                                                                           dbo                                                                                                                              #3AF2ED8A                                                                                                                        PK__#3AF2ED8__96AF66AA3CDB35FC
tempdb                                                                                                                           dbo                                                                                                                              #3BC71632                                                                                                                        PK__#3BC7163__96AF66AA3DAF5EA4
tempdb                                                                                                                           dbo                                                                                                                              #3D7A547A                                                                                                                        PK__#3D7A547__96AF66AA3F629CEC
tempdb                                                                                                                           dbo                                                                                                                              #3F2D92C2                                                                                                                        PK__#3F2D92C__96AF66AA4115DB34
tempdb                                                                                                                           dbo                                                                                                                              #40E0D10A                                                                                                                        PK__#40E0D10__96AF66AA42C9197C
tempdb                                                                                                                           dbo                                                                                                                              #41B4F9B2                                                                                                                        PK__#41B4F9B__96AF66AA439D4224
tempdb                                                                                                                           dbo                                                                                                                              #41EA03DC                                                                                                                        PK__#41EA03D__324E003643D24C4E
tempdb                                                                                                                           dbo                                                                                                                              #42940F52                                                                                                                        PK__#42940F5__96AF66AA447C57C4
tempdb                                                                                                                           dbo                                                                                                                              #43532961                                                                                                                        PK__#4353296__324E0036453B71D3
tempdb                                                                                                                           dbo                                                                                                                              #436837FA                                                                                                                        PK__#436837F__96AF66AA4550806C
tempdb                                                                                                                           dbo                                                                                                                              #451B7642                                                                                                                        PK__#451B764__96AF66AA4703BEB4
tempdb                                                                                                                           dbo                                                                                                                              #45BA94C0                                                                                                                        PK__#45BA94C__324E003647A2DD32
tempdb                                                                                                                           dbo                                                                                                                              #4723BA45                                                                                                                        PK__#4723BA4__324E0036490C02B7
tempdb                                                                                                                           dbo                                                                                                                              #4881F2D2                                                                                                                        PK__#4881F2D__96AF66AA4A6A3B44
tempdb                                                                                                                           dbo                                                                                                                              #49561B7A                                                                                                                        PK__#49561B7__96AF66AA4B3E63EC
tempdb                                                                                                                           dbo                                                                                                                              #498B25A4                                                                                                                        PK__#Categor__324E00364B736E16
tempdb                                                                                                                           dbo                                                                                                                              #49CB1CC6                                                                                                                        PK__#49CB1CC__324E00364BB36538
tempdb                                                                                                                           dbo                                                                                                                              #4A202281                                                                                                                        PK__#4A20228__96AF66AA4C086AF3
tempdb                                                                                                                           dbo                                                                                                                              #4A35311A                                                                                                                        PK__#4A35311__96AF66AA4C1D798C
tempdb                                                                                                                           dbo                                                                                                                              #4A9F456E                                                                                                                        PK__#4A9F456__96AF66AA4C878DE0
tempdb                                                                                                                           dbo                                                                                                                              #4AF44B29                                                                                                                        PK__#4AF44B2__324E00364CDC939B
tempdb                                                                                                                           dbo                                                                                                                              #4B0959C2                                                                                                                        PK__#4B0959C__96AF66AA4CF1A234
tempdb                                                                                                                           dbo                                                                                                                              #4CBC980A                                                                                                                        PK__#4CBC980__96AF66AA4EA4E07C
tempdb                                                                                                                           dbo                                                                                                                              #4D9BADAA                                                                                                                        PK__#4D9BADA__324E00364F83F61C
tempdb                                                                                                                           dbo                                                                                                                              #4E6FD652                                                                                                                        PK__#4E6FD65__DE657CDD50581EC4
tempdb                                                                                                                           dbo                                                                                                                              #4EC4DC0D                                                                                                                        PK__#4EC4DC0__B0A698E750AD247F
tempdb                                                                                                                           dbo                                                                                                                              #4F4EEBF2                                                                                                                        PK__#4F4EEBF__DE657CDD51373464
tempdb                                                                                                                           dbo                                                                                                                              #5023149A                                                                                                                        PK__#5023149__96AF66AA520B5D0C
tempdb                                                                                                                           dbo                                                                                                                              #50F73D42                                                                                                                        PK__#50F73D4__96AF66AA52DF85B4
tempdb                                                                                                                           dbo                                                                                                                              #516C3E8E                                                                                                                        PK__#516C3E8__324E003653548700
tempdb                                                                                                                           dbo                                                                                                                              #51D652E2                                                                                                                        PK__#51D652E__96AF66AA53BE9B54
tempdb                                                                                                                           dbo                                                                                                                              #52956CF1                                                                                                                        PK__#52956CF__9A2856AA547DB563
tempdb                                                                                                                           dbo                                                                                                                              #52AA7B8A                                                                                                                        PK__#52AA7B8__96AF66AA5492C3FC
tempdb                                                                                                                           dbo                                                                                                                              #531F7CD6                                                                                                                        PK__#531F7CD__96AF66AA5507C548
tempdb                                                                                                                           dbo                                                                                                                              #545DB9D2                                                                                                                        PK__#545DB9D__96AF66AA56460244
tempdb                                                                                                                           dbo                                                                                                                              #553CCF72                                                                                                                        PK__#553CCF7__B0A698E7572517E4
tempdb                                                                                                                           dbo                                                                                                                              #5610F81A                                                                                                                        PK__#5610F81__96AF66AA57F9408C
tempdb                                                                                                                           dbo                                                                                                                              #56F00DBA                                                                                                                        PK__#56F00DB__96AF66AA58D8562C
tempdb                                                                                                                           dbo                                                                                                                              #57C43662                                                                                                                        PK__#57C4366__96AF66AA59AC7ED4
tempdb                                                                                                                           dbo                                                                                                                              #58985F0A                                                                                                                        PK__#58985F0__96AF66AA5A80A77C
tempdb                                                                                                                           dbo                                                                                                                              #590D6056                                                                                                                        PK__#590D605__9A2856AA5AF5A8C8
tempdb                                                                                                                           dbo                                                                                                                              #59426A80                                                                                                                        PK__#59426A8__96AF66AA5B2AB2F2
tempdb                                                                                                                           dbo                                                                                                                              #597774AA                                                                                                                        PK__#597774A__96AF66AA5B5FBD1C
tempdb                                                                                                                           dbo                                                                                                                              #5A4B9D52                                                                                                                        PK__#5A4B9D5__96AF66AA5C33E5C4
tempdb                                                                                                                           dbo                                                                                                                              #5AC09E9E                                                                                                                        PK__#5AC09E9__96AF66AA5CA8E710
tempdb                                                                                                                           dbo                                                                                                                              #5BFEDB9A                                                                                                                        PK__#5BFEDB9__96AF66AA5DE7240C
tempdb                                                                                                                           dbo                                                                                                                              #5DB219E2                                                                                                                        PK__#5DB219E__96AF66AA5F9A6254
tempdb                                                                                                                           dbo                                                                                                                              #5E912F82                                                                                                                        PK__#5E912F8__DE657CDD607977F4
tempdb                                                                                                                           dbo                                                                                                                              #5F65582A                                                                                                                        PK__#5F65582__96AF66AA614DA09C
tempdb                                                                                                                           dbo                                                                                                                              #5FBA5DE5                                                                                                                        PK__#5FBA5DE__96AF66AA61A2A657
tempdb                                                                                                                           dbo                                                                                                                              #603980D2                                                                                                                        PK__#603980D__96AF66AA6221C944
tempdb                                                                                                                           dbo                                                                                                                              #61189672                                                                                                                        PK__#6118967__96AF66AA6300DEE4
tempdb                                                                                                                           dbo                                                                                                                              #61ECBF1A                                                                                                                        PK__#61ECBF1__96AF66AA63D5078C
tempdb                                                                                                                           dbo                                                                                                                              #6261C066                                                                                                                        PK__#6261C06__96AF66AA644A08D8
tempdb                                                                                                                           dbo                                                                                                                              #639FFD62                                                                                                                        PK__#639FFD6__96AF66AA658845D4
tempdb                                                                                                                           dbo                                                                                                                              #65533BAA                                                                                                                        PK__#65533BA__96AF66AA673B841C
tempdb                                                                                                                           dbo                                                                                                                              #6632514A                                                                                                                        PK__#6632514__DE657CDD681A99BC
tempdb                                                                                                                           dbo                                                                                                                              #670679F2                                                                                                                        PK__#670679F__96AF66AA68EEC264
tempdb                                                                                                                           dbo                                                                                                                              #671B888B                                                                                                                        PK__#671B888__324E00366903D0FD
tempdb                                                                                                                           dbo                                                                                                                              #67DAA29A                                                                                                                        PK__#67DAA29__96AF66AA69C2EB0C
tempdb                                                                                                                           dbo                                                                                                                              #68B9B83A                                                                                                                        PK__#68B9B83__96AF66AA6AA200AC
tempdb                                                                                                                           dbo                                                                                                                              #698DE0E2                                                                                                                        PK__#698DE0E__96AF66AA6B762954
tempdb                                                                                                                           dbo                                                                                                                              #6A02E22E                                                                                                                        PK__#6A02E22__96AF66AA6BEB2AA0
tempdb                                                                                                                           dbo                                                                                                                              #6AEC196F                                                                                                                        PK__#6AEC196__324E00366CD461E1
tempdb                                                                                                                           dbo                                                                                                                              #6B411F2A                                                                                                                        PK__#6B411F2__96AF66AA6D29679C
tempdb                                                                                                                           dbo                                                                                                                              #6CF45D72                                                                                                                        PK__#6CF45D7__96AF66AA6EDCA5E4
tempdb                                                                                                                           dbo                                                                                                                              #6DD37312                                                                                                                        PK__#6DD3731__96AF66AA6FBBBB84
tempdb                                                                                                                           dbo                                                                                                                              #6EA79BBA                                                                                                                        PK__#6EA79BB__96AF66AA708FE42C
tempdb                                                                                                                           dbo                                                                                                                              #6EBCAA53                                                                                                                        PK__#6EBCAA5__324E003670A4F2C5
tempdb                                                                                                                           dbo                                                                                                                              #6F7BC462                                                                                                                        PK__#6F7BC46__96AF66AA71640CD4
tempdb                                                                                                                           dbo                                                                                                                              #705ADA02                                                                                                                        PK__#705ADA0__96AF66AA72432274
tempdb                                                                                                                           dbo                                                                                                                              #712F02AA                                                                                                                        PK__#712F02A__96AF66AA73174B1C
tempdb                                                                                                                           dbo                                                                                                                              #71A403F6                                                                                                                        PK__#71A403F__96AF66AA738C4C68
tempdb                                                                                                                           dbo                                                                                                                              #728D3B37                                                                                                                        PK__#728D3B3__B0A698E7747583A9
tempdb                                                                                                                           dbo                                                                                                                              #72E240F2                                                                                                                        PK__#72E240F__96AF66AA74CA8964
tempdb                                                                                                                           dbo                                                                                                                              #74957F3A                                                                                                                        PK__#74957F3__96AF66AA767DC7AC
tempdb                                                                                                                           dbo                                                                                                                              #765DCC1B                                                                                                                        PK__#765DCC1__9A2856AA7846148D
tempdb                                                                                                                           dbo                                                                                                                              #771CE62A                                                                                                                        PK__#771CE62__96AF66AA79052E9C
tempdb                                                                                                                           dbo                                                                                                                              #77FBFBCA                                                                                                                        PK__#77FBFBC__96AF66AA79E4443C
tempdb                                                                                                                           dbo                                                                                                                              #78D02472                                                                                                                        PK__#78D0247__96AF66AA7AB86CE4
tempdb                                                                                                                           dbo                                                                                                                              #7A194E66                                                                                                                        PK__#7A194E6__96AF66AA7C0196D8
tempdb                                                                                                                           dbo                                                                                                                              #7A8362BA                                                                                                                        PK__#7A8362B__96AF66AA7C6BAB2C
tempdb                                                                                                                           dbo                                                                                                                              #7C36A102                                                                                                                        PK__#7C36A10__96AF66AA7E1EE974
tempdb                                                                                                                           dbo                                                                                                                              #7D0AC9AA                                                                                                                        PK__#7D0AC9A__96AF66AA7EF3121C
tempdb                                                                                                                           dbo                                                                                                                              #7DE9DF4A                                                                                                                        PK__#7DE9DF4__DE657CDD7FD227BC
tempdb                                                                                                                           dbo                                                                                                                              #7EBE07F2                                                                                                                        PK__#7EBE07F__96AF66AA00A65064
tempdb                                                                                                                           dbo                                                                                                                              #7F9D1D92                                                                                                                        PK__#7F9D1D9__96AF66AA01856604

(405 行受影响)

                                                                                        Sound_CN                                                                                                                         PK_Sound_CN
InstinctDRC                                                                                                                      dbo                                                                                                                              Staging_T01_IC_ALI_OWE_LOAN_C                                                                                                    PK_Staging_T01_IC_ALI_OWE_LOAN_C
InstinctDRC                                                                                                                      dbo                                                                                                                              Strategy_Objectives                                                                                                              PK_Strategy_Objectives
InstinctDRC                                                                                                                      dbo                                                                                                                              sysdiagrams                                                                                                                      PK__sysdiagr__C2B05B617883A9AA
InstinctDRC                                                                                                                      dbo                                                                                                                              sysdiagrams                                                                                                                      UK_principal_name
InstinctDRC                                                                                                                      dbo                                                                                                                              Teams                                                                                                                            PK_Teams
InstinctDRC                                                                                                                      dbo                                                                                                                              TranslateDic                                                                                                                     traIndex
InstinctDRC                                                                                                                      dbo                                                                                                                              TriggeredRulesInvestigation                                                                                                      PK_A_TriggeredRulesInvestigation
InstinctDRC                                                                                                                      dbo                                                                                                                              TriggeredRulesReview                                                                                                             PK_A_TriggeredRulesReview
InstinctDRC                                                                                                                      dbo                                                                                                                              UFN_Common_StringSplitter                                                                                                        PK__UFN_Comm__B536DEEC11997037
InstinctDRC                                                                                                                      dbo                                                                                                                              User_Suspension                                                                                                                  PK_User_Suspension
tempdb                                                                                                                           dbo                                                                                                                              #0071463A                                                                                                                        PK__#0071463__96AF66AA02598EAC
tempdb                                                                                                                           dbo                                                                                                                              #02248482                                                                                                                        PK__#0224848__96AF66AA040CCCF4
tempdb                                                                                                                           dbo                                                                                                                              #03D7C2CA                                                                                                                        PK__#03D7C2C__96AF66AA05C00B3C
tempdb                                                                                                                           dbo                                                                                                                              #04ABEB72                                                                                                                        PK__#04ABEB7__DE657CDD069433E4
tempdb                                                                                                                           dbo                                                                                                                              #058B0112                                                                                                                        PK__#058B011__96AF66AA07734984
tempdb                                                                                                                           dbo                                                                                                                              #065F29BA                                                                                                                        PK__#065F29B__96AF66AA0847722C
tempdb                                                                                                                           dbo                                                                                                                              #073E3F5A                                                                                                                        PK__#073E3F5__96AF66AA092687CC
tempdb                                                                                                                           dbo                                                                                                                              #08126802                                                                                                                        PK__#0812680__96AF66AA09FAB074
tempdb                                                                                                                           dbo                                                                                                                              #0B78E492                                                                                                                        PK__#0B78E49__96AF66AA0D612D04
tempdb                                                                                                                           dbo                                                                                                                              #0C4D0D3A                                                                                                                        PK__#0C4D0D3__96AF66AA0E3555AC
tempdb                                                                                                                           dbo                                                                                                                              #0D2C22DA                                                                                                                        PK__#0D2C22D__96AF66AA0F146B4C
tempdb                                                                                                                           dbo                                                                                                                              #0D96372E                                                                                                                        PK__#0D96372__96AF66AA0F7E7FA0
tempdb                                                                                                                           dbo                                                                                                                              #0E004B82                                                                                                                        PK__#0E004B8__96AF66AA0FE893F4
tempdb                                                                                                                           dbo                                                                                                                              #0EDF6122                                                                                                                        PK__#0EDF612__96AF66AA10C7A994
tempdb                                                                                                                           dbo                                                                                                                              #0FB389CA                                                                                                                        PK__#0FB389C__96AF66AA119BD23C
tempdb                                                                                                                           dbo                                                                                                                              #1166C812                                                                                                                        PK__#1166C81__DE657CDD134F1084
tempdb                                         
