
(0 行受影响)
DatbaseName                                                                                                                      SchemaName                                                                                                                       TableName                                                                                                                        IndexName
InstinctDRC                                                                                                                      dbo                                                                                                                              HSecurity_Rule_Admin_Group                                                                                                       PK_HSecurity_Rule_Admin_Group
InstinctDRC                                                                                                                      dbo                                                                                                                              Link_Analysis_Maintenance                                                                                                        PK_Link_Analysis_Maintenance
InstinctDRC                                                                                                                      dbo                                                                                                                              List_Report_Settings                                                                                                             PK_List_Report_Settings
InstinctDRC                                                                                                                      dbo                                                                                                                              List_Report_Templates                                                                                                            PK_Export_Template
InstinctDRC                                                                                                                      dbo                                                                                                                              Lookup_Definition                                                                                                                PK_Lookup_Definition
InstinctDRC                                                                                                                      dbo                                                                                                                              MSecurity                                                                                                                        PK_MSecurity
InstinctDRC                                                                                                                      dbo                                                                                                                              MSecurity_ApplicationType                                                                                                        PK_MSecurity_ApplicationType
InstinctDRC                                                                                                                      dbo                                                                                                                              MSecurity_Organisation                                                                                                           PK_MSecurity_Organisation
InstinctDRC                                                                                                                      dbo                                                                                                                              MSecurity_Rule_Admin_Group                                                                                                       PK_MSecurity_Rule_Admin_Group
InstinctDRC                                                                                                                      dbo                                                                                                                              R_01_B                                                                                                                           PK_R_01_B_Serial_No
InstinctDRC                                                                                                                      dbo                                                                                                                              RefTable_ListLoanTotal                                                                                                           RefTable_ListLoanTotal_PK
InstinctDRC                                                                                                                      dbo                                                                                                                              Report_Profile                                                                                                                   PK_Report_Profile
InstinctDRC                                                                                                                      dbo                                                                                                                              Review_Purpose                                                                                                                   PK_Review_Purpose
InstinctDRC                                                                                                                      dbo                                                                                                                              RW_IND_BASIC_INFO_TAB                                                                                                            IX_RW_IND_BASIC_INFO_TAB_CUST_ID
InstinctDRC                                                                                                                      dbo                                                                                                                              Scorecard_Results                                                                                                                IX_ScoreCardName_CriteriaName
InstinctDRC                                                                                                                      dbo                                                                                                                              Security                                                                                                                         IX_Security
InstinctDRC                                                                                                                      dbo                                                                                                                              Security_History                                                                                                                 PK_Security_History
InstinctDRC                                                                                                                      dbo                                                                                                                              Security_Maker_Checker                                                                                                           PK_Security_Maker_Checker_UserId
InstinctDRC                                                                                                                      dbo                                                                                                                              Sound_CN                                                                                                                         PK_Sound_CN
InstinctDRC                                                                                                                      dbo                                                                                                                              Staging_T01_IC_ALI_OWE_LOAN_C                                                                                                    PK_Staging_T01_IC_ALI_OWE_LOAN_C
InstinctDRC                                                                                                                      dbo                                                                                                                              Staging_T01_IND_CUST_BIZ_INFO_P                                                                                                  PK_Staging_T01_IND_CUST_BIZ_INFO_P
InstinctDRC                                                                                                                      dbo                                                                                                                              sysdiagrams                                                                                                                      PK__sysdiagr__C2B05B617883A9AA
InstinctDRC                                                                                                                      dbo                                                                                                                              TriggeredRulesInvestigation                                                                                                      PK_A_TriggeredRulesInvestigation
InstinctDRC                                                                                                                      dbo                                                                                                                              TriggeredRulesReview                                                                                                             PK_A_TriggeredRulesReview
InstinctDRC                                                                                                                      dbo                                                                                                                              UFN_Common_StringSplitter                                                                                                        PK__UFN_Comm__B536DEEC11997037
InstinctDRC                                                                                                                      dbo                                                                                                                              User_Suspension                                                                                                                  PK_User_Suspension
tempdb                                                                                                                           dbo                                                                                                                              #00514AA9                                                                                                                        PK__#00514AA__96AF66AA0239931B
tempdb                                                                                                                           dbo                                                                                                                              #01257351                                                                                                                        PK__#0125735__96AF66AA030DBBC3
tempdb                                                                                                                           dbo                                                                                                                              #020488F1                                                                                                                        PK__#020488F__DE657CDD03ECD163
tempdb                                                                                                                           dbo                                                                                                                              #026E9D45                                                                                                                        PK__#026E9D4__96AF66AA0456E5B7
tempdb                                                                                                                           dbo                                                                                                                              #02D8B199                                                                                                                        PK__#02D8B19__96AF66AA04C0FA0B
tempdb                                                                                                                           dbo                                                                                                                              #048BEFE1                                                                                                                        PK__#048BEFE__96AF66AA06743853
tempdb                                                                                                                           dbo                                                                                                                              #0535FB57                                                                                                                        PK__#0535FB5__96AF66AA071E43C9
tempdb                                                                                                                           dbo                                                                                                                              #063F2E29                                                                                                                        PK__#063F2E2__DE657CDD0827769B
tempdb                                                                                                                           dbo                                                                                                                              #067A6141                                                                                                                        PK__#067A614__6894C54B0862A9B3
tempdb                                                                                                                           dbo                                                                                                                              #07F26C71                                                                                                                        PK__#07F26C7__96AF66AA09DAB4E3
